enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
12462,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,<1,50-99,Pvt Ltd,1,5
8524,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Funded Startup,1,51
21728,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,,1,32
20577,city_21,0.624,Female,No relevent experience,Full time course,High School,,2,10000+,Pvt Ltd,never,40
3407,city_128,0.527,,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,1,4
27184,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,54
28845,city_39,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Public Sector,1,50
2851,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,4,18
485,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,200
7207,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,107
9005,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,>4,200
4532,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,3,100-500,Funded Startup,1,5
23235,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Public Sector,>4,21
5403,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,6,,Pvt Ltd,never,138
8232,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,17,50-99,Pvt Ltd,3,103
40,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,never,109
8991,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,66
28620,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,26
16355,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,72
18340,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,5,,Public Sector,1,182
5138,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,40
12391,city_99,0.915,,No relevent experience,Full time course,High School,,3,,,,23
15550,city_16,0.91,Male,Has relevent experience,Full time course,High School,,3,50-99,Pvt Ltd,1,19
27155,city_16,0.91,,No relevent experience,,Primary School,,>20,,,never,150
19883,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,30
25140,city_65,0.802,,Has relevent experience,Part time course,Graduate,STEM,6,,,2,25
27463,city_10,0.895,,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,62
23894,city_73,0.754,,No relevent experience,Full time course,Graduate,STEM,2,,,never,89
18285,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,3,26
25415,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,1,24
9894,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,1,23
15242,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,15
8485,city_40,0.776,Male,No relevent experience,Full time course,Graduate,STEM,8,,,2,31
11982,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,,never,27
28370,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,112
17047,city_103,0.92,,No relevent experience,no_enrollment,,,>20,500-999,,2,84
24941,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,56
28936,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,,,52
9562,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,167
30061,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Oct-49,Funded Startup,1,67
2718,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,45
24681,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,200
16210,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Funded Startup,1,106
1517,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,1,92
29475,city_103,0.92,Male,No relevent experience,Full time course,High School,,8,500-999,NGO,1,4
32233,city_11,0.55,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,81
26601,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,23
22457,city_21,0.624,,Has relevent experience,,Graduate,STEM,4,100-500,,1,15
30759,city_74,0.579,Male,No relevent experience,no_enrollment,Graduate,Other,2,Oct-49,NGO,1,163
27417,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,100
18983,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,1,27
32085,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,,2,11
13197,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,108
14026,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,39
19719,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,77
30046,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,5,1000-4999,Public Sector,1,90
10446,city_11,0.55,,No relevent experience,Full time course,High School,,1,,,1,48
5907,city_149,0.689,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,35
1392,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,15
10348,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,28
7957,city_152,0.698,,Has relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,1,42
19058,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,1,55
19243,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,,1,31
7770,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,,25
15910,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,41
30486,city_30,0.698,,No relevent experience,Full time course,,,4,50-99,Funded Startup,1,18
20333,city_19,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,83
6816,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,54
26209,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,13
10803,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,4,322
26411,city_165,0.903,Male,No relevent experience,no_enrollment,Phd,STEM,2,50-99,Public Sector,1,166
31555,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,7,500-999,Pvt Ltd,2,47
15564,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,15
28764,city_21,0.624,Male,No relevent experience,Full time course,High School,,1,,,never,148
14172,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,>20,Oct-49,Pvt Ltd,3,7
3068,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,22
27164,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,168
20887,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,21
27102,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,8,50-99,Pvt Ltd,1,13
14534,city_114,0.926,Male,Has relevent experience,Part time course,High School,,6,1000-4999,Pvt Ltd,1,104
9021,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,>4,248
6527,city_123,0.738,,No relevent experience,Full time course,Graduate,Other,13,,,1,234
7615,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,10
11392,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,7,100-500,NGO,2,90
33148,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,74
20910,city_71,0.884,Other,No relevent experience,Full time course,Graduate,STEM,2,,,1,68
20269,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Pvt Ltd,>4,144
23670,city_103,0.92,,No relevent experience,Part time course,Graduate,STEM,2,,,1,29
19946,city_61,0.913,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,29
29652,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Business Degree,1,50-99,Pvt Ltd,1,12
23770,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Oct-49,Pvt Ltd,2,127
24340,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,16
18737,city_114,0.926,Male,Has relevent experience,no_enrollment,,,4,100-500,Pvt Ltd,1,75
24739,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,20
31072,city_123,0.738,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,113
32629,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,332
4184,city_114,0.926,Female,Has relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,never,26
19028,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,9,<10,,>4,20
12295,city_70,0.698,,No relevent experience,no_enrollment,Primary School,,1,,,never,13
17898,city_100,0.887,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,288
25160,city_21,0.624,,Has relevent experience,Part time course,Masters,STEM,6,10000+,Pvt Ltd,1,35
13000,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,72
8849,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,74
4773,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,42
23867,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Humanities,20,,,4,40
25341,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,12,Oct-49,NGO,1,2
1456,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,4,170
22152,city_103,0.92,,Has relevent experience,Part time course,Masters,STEM,2,10000+,NGO,1,41
6560,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,NGO,1,22
22829,city_27,0.848,,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,8
4745,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,50
22814,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Public Sector,>4,101
23233,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,<1,,,never,63
26370,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,20
12695,city_179,0.512,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Oct-49,Pvt Ltd,1,53
11888,city_16,0.91,Male,No relevent experience,,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,12
319,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,76
2510,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,17
5298,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,7
18400,city_65,0.802,Male,Has relevent experience,Part time course,Masters,STEM,9,500-999,Pvt Ltd,4,61
30849,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,3,5000-9999,Pvt Ltd,1,8
31123,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,,,1,68
15829,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,2,15
15578,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,<10,Pvt Ltd,>4,22
4037,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23
29658,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,2,87
10171,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,>4,40
1937,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,14
7376,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Other,8,500-999,Pvt Ltd,2,128
25243,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,1,25
9234,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,220
8471,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,33
5367,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,17
5576,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,2,26
5488,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Funded Startup,1,4
18306,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,9,Oct-49,Early Stage Startup,1,29
2063,city_50,0.896,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Public Sector,1,11
14205,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Oct-49,,2,23
16490,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,13
10560,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,80
23064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,250
32545,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,Oct-49,Early Stage Startup,1,56
29833,city_115,0.789,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,82
14200,city_160,0.92,Male,Has relevent experience,no_enrollment,Primary School,,>20,100-500,Pvt Ltd,1,66
29830,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,6,,,never,16
21423,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,Other,1,50-99,Pvt Ltd,,222
13869,city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,63
28259,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,81
9618,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,>4,22
18209,city_128,0.527,Male,No relevent experience,Full time course,High School,,<1,,,never,25
27437,city_77,0.83,Male,Has relevent experience,no_enrollment,Phd,Business Degree,20,50-99,Pvt Ltd,1,57
17129,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,14,,,never,136
8349,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,4,72
6179,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,28
28842,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,32
26563,city_41,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,2,30
19256,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,1,40
25579,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,NGO,3,35
27521,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,160
31378,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,>4,14
14870,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,55
11929,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,68
14585,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,never,112
32487,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,25
15593,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,58
13170,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,196
24544,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,18
11613,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Business Degree,3,<10,Pvt Ltd,1,66
30221,city_11,0.55,,No relevent experience,Part time course,Graduate,STEM,1,,,1,10
28251,city_165,0.903,Other,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,1,33
4062,city_36,0.893,Male,Has relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,4,42
29018,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,,>4,73
26433,city_67,0.855,,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,1,139
5489,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,No Major,15,,,>4,20
19459,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,43
6017,city_116,0.743,Male,No relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,never,102
24261,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,65
16705,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,226
16540,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,53
7508,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,4,84
32650,city_173,0.878,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,1,24
21381,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,47
9487,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,141
9040,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,2,29
12854,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,7
32495,city_64,0.666,Male,No relevent experience,no_enrollment,Graduate,Other,>20,,,1,105
1622,city_64,0.666,Other,No relevent experience,Full time course,Graduate,STEM,9,,Pvt Ltd,never,16
15660,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,5
4052,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,47
23279,city_46,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,104
20286,city_103,0.92,Female,Has relevent experience,Full time course,Masters,STEM,10,50-99,Public Sector,2,40
13832,city_128,0.527,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,29
8066,city_45,0.89,,No relevent experience,Full time course,High School,,8,,,3,57
31585,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,24
1249,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,94
10843,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,33
9706,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,10,100-500,NGO,>4,26
14601,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,1,<10,,1,14
5823,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,14,,,2,36
1148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,NGO,1,190
31284,city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Pvt Ltd,1,39
21383,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,14,,,2,150
32156,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,14,50-99,Public Sector,1,116
14110,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,4,48
20035,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,2,104
20872,city_116,0.743,Male,No relevent experience,Full time course,High School,,6,<10,,1,33
14568,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,80
12115,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,158
26440,city_45,0.89,Male,Has relevent experience,Full time course,High School,,9,<10,Pvt Ltd,2,54
28319,city_114,0.926,Male,Has relevent experience,,Graduate,STEM,13,1000-4999,Pvt Ltd,1,33
11654,city_44,0.725,Female,Has relevent experience,Full time course,Masters,STEM,9,50-99,,never,100
22964,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,37
6834,city_80,0.847,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,99
15305,city_73,0.754,Female,No relevent experience,Part time course,Graduate,STEM,7,,,1,206
14669,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,4
15978,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,266
32027,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,24
4806,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,18,100-500,Pvt Ltd,>4,19
23700,city_100,0.887,,No relevent experience,Full time course,Phd,STEM,>20,500-999,Public Sector,>4,106
5956,city_114,0.926,Male,No relevent experience,Full time course,High School,,6,,,never,14
2441,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,36
20068,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,,,>4,72
18369,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,11,<10,Public Sector,2,50
28121,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Pvt Ltd,>4,17
15061,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,<1,5000-9999,,4,15
7443,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,334
14456,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,33
1864,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Early Stage Startup,2,92
23766,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,250
13051,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,16,,,1,33
25644,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,304
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
